"","Species","Year","Week","Week.Sum","Year.Sum","fYear","Prop.Year","fSpecies"
"464","American Eel",2016,19,0,0,"2016",0,"American Eel"
"465","American Eel",2016,20,0,0,"2016",0,"American Eel"
"466","American Eel",2016,14,0,0,"2016",0,"American Eel"
"467","American Eel",2016,15,0,0,"2016",0,"American Eel"
"468","American Eel",2016,18,0,0,"2016",0,"American Eel"
"469","American Eel",2017,30,0,1,"2017",0,"American Eel"
"470","American Eel",2017,19,0,1,"2017",0,"American Eel"
"471","American Eel",2017,35,0,1,"2017",0,"American Eel"
"472","American Eel",2017,15,0,1,"2017",0,"American Eel"
"473","American Eel",2017,34,0,1,"2017",0,"American Eel"
"474","American Eel",2017,16,0,1,"2017",0,"American Eel"
"475","American Eel",2017,27,0,1,"2017",0,"American Eel"
"476","American Eel",2017,12,0,1,"2017",0,"American Eel"
"477","American Eel",2017,32,0,1,"2017",0,"American Eel"
"478","American Eel",2017,10,0,1,"2017",0,"American Eel"
"479","American Eel",2017,29,0,1,"2017",0,"American Eel"
"480","American Eel",2017,26,0,1,"2017",0,"American Eel"
"481","American Eel",2017,31,0,1,"2017",0,"American Eel"
"482","American Eel",2017,25,0,1,"2017",0,"American Eel"
"483","American Eel",2017,14,0,1,"2017",0,"American Eel"
"484","American Eel",2017,17,0,1,"2017",0,"American Eel"
"485","American Eel",2017,24,1,1,"2017",1,"American Eel"
"486","American Eel",2017,22,0,1,"2017",0,"American Eel"
"487","American Eel",2017,18,0,1,"2017",0,"American Eel"
"488","American Eel",2017,28,0,1,"2017",0,"American Eel"
"489","American Eel",2017,13,0,1,"2017",0,"American Eel"
"490","American Eel",2017,33,0,1,"2017",0,"American Eel"
"491","American Eel",2017,23,0,1,"2017",0,"American Eel"
"492","American Eel",2017,21,0,1,"2017",0,"American Eel"
"493","American Eel",2017,20,0,1,"2017",0,"American Eel"
"494","American Eel",2018,17,0,0,"2018",0,"American Eel"
"495","American Eel",2018,18,0,0,"2018",0,"American Eel"
"496","American Eel",2018,19,0,0,"2018",0,"American Eel"
"497","American Eel",2018,20,0,0,"2018",0,"American Eel"
"498","American Eel",2018,21,0,0,"2018",0,"American Eel"
"499","American Eel",2018,22,0,0,"2018",0,"American Eel"
"500","American Eel",2018,23,0,0,"2018",0,"American Eel"
"501","American Eel",2018,24,0,0,"2018",0,"American Eel"
"502","American Eel",2018,25,0,0,"2018",0,"American Eel"
"503","American Eel",2018,26,0,0,"2018",0,"American Eel"
"504","American Eel",2018,9,0,0,"2018",0,"American Eel"
"505","American Eel",2018,10,0,0,"2018",0,"American Eel"
"506","American Eel",2018,29,0,0,"2018",0,"American Eel"
"507","American Eel",2018,12,0,0,"2018",0,"American Eel"
"508","American Eel",2018,13,0,0,"2018",0,"American Eel"
"509","American Eel",2018,27,0,0,"2018",0,"American Eel"
"510","American Eel",2018,28,0,0,"2018",0,"American Eel"
"511","American Eel",2018,30,0,0,"2018",0,"American Eel"
"512","American Eel",2018,31,0,0,"2018",0,"American Eel"
"513","American Eel",2018,32,0,0,"2018",0,"American Eel"
"514","American Eel",2018,33,0,0,"2018",0,"American Eel"
"515","American Eel",2018,34,0,0,"2018",0,"American Eel"
"516","American Eel",2018,14,0,0,"2018",0,"American Eel"
"517","American Eel",2018,35,0,0,"2018",0,"American Eel"
"518","American Eel",2018,15,0,0,"2018",0,"American Eel"
"519","American Eel",2018,16,0,0,"2018",0,"American Eel"
"520","American Eel",2019,16,0,1,"2019",0,"American Eel"
"521","American Eel",2019,17,0,1,"2019",0,"American Eel"
"522","American Eel",2019,18,0,1,"2019",0,"American Eel"
"523","American Eel",2019,19,0,1,"2019",0,"American Eel"
"524","American Eel",2019,35,0,1,"2019",0,"American Eel"
"525","American Eel",2019,14,0,1,"2019",0,"American Eel"
"526","American Eel",2019,20,0,1,"2019",0,"American Eel"
"527","American Eel",2019,23,1,1,"2019",1,"American Eel"
"528","American Eel",2019,22,0,1,"2019",0,"American Eel"
"529","American Eel",2019,13,0,1,"2019",0,"American Eel"
"530","American Eel",2019,15,0,1,"2019",0,"American Eel"
"531","American Eel",2019,28,0,1,"2019",0,"American Eel"
"532","American Eel",2019,24,0,1,"2019",0,"American Eel"
"533","American Eel",2019,32,0,1,"2019",0,"American Eel"
"534","American Eel",2019,12,0,1,"2019",0,"American Eel"
"535","American Eel",2019,11,0,1,"2019",0,"American Eel"
"536","American Eel",2019,34,0,1,"2019",0,"American Eel"
"537","American Eel",2019,26,0,1,"2019",0,"American Eel"
"538","American Eel",2019,33,0,1,"2019",0,"American Eel"
"539","American Eel",2019,31,0,1,"2019",0,"American Eel"
"540","American Eel",2019,27,0,1,"2019",0,"American Eel"
"541","American Eel",2019,25,0,1,"2019",0,"American Eel"
"542","American Eel",2019,29,0,1,"2019",0,"American Eel"
"543","American Eel",2019,21,0,1,"2019",0,"American Eel"
"544","American Eel",2019,30,0,1,"2019",0,"American Eel"
"545","American Eel",2020,15,0,0,"2020",0,"American Eel"
"546","American Eel",2020,16,0,0,"2020",0,"American Eel"
"547","American Eel",2020,17,0,0,"2020",0,"American Eel"
"548","American Eel",2020,18,0,0,"2020",0,"American Eel"
"549","American Eel",2020,19,0,0,"2020",0,"American Eel"
"550","American Eel",2020,20,0,0,"2020",0,"American Eel"
"551","American Eel",2020,21,0,0,"2020",0,"American Eel"
"552","American Eel",2020,22,0,0,"2020",0,"American Eel"
"553","American Eel",2020,23,0,0,"2020",0,"American Eel"
"554","American Eel",2020,24,0,0,"2020",0,"American Eel"
"555","American Eel",2020,25,0,0,"2020",0,"American Eel"
"556","American Eel",2020,26,0,0,"2020",0,"American Eel"
"557","American Eel",2020,27,0,0,"2020",0,"American Eel"
"558","American Eel",2020,32,0,0,"2020",0,"American Eel"
"559","American Eel",2020,33,0,0,"2020",0,"American Eel"
"560","American Eel",2020,34,0,0,"2020",0,"American Eel"
"561","American Eel",2020,31,0,0,"2020",0,"American Eel"
"562","American Eel",2020,11,0,0,"2020",0,"American Eel"
"563","American Eel",2020,12,0,0,"2020",0,"American Eel"
"564","American Eel",2020,13,0,0,"2020",0,"American Eel"
"565","American Eel",2020,14,0,0,"2020",0,"American Eel"
"566","American Eel",2020,30,0,0,"2020",0,"American Eel"
"567","American Eel",2020,35,0,0,"2020",0,"American Eel"
"568","American Eel",2020,28,0,0,"2020",0,"American Eel"
"569","American Eel",2020,29,0,0,"2020",0,"American Eel"
"570","American Eel",2021,12,0,0,"2021",0,"American Eel"
"571","American Eel",2021,13,0,0,"2021",0,"American Eel"
"572","American Eel",2021,14,0,0,"2021",0,"American Eel"
"573","American Eel",2021,11,0,0,"2021",0,"American Eel"
"574","American Eel",2021,15,0,0,"2021",0,"American Eel"
"575","American Eel",2021,16,0,0,"2021",0,"American Eel"
"576","American Eel",2021,22,0,0,"2021",0,"American Eel"
"577","American Eel",2021,25,0,0,"2021",0,"American Eel"
"578","American Eel",2021,27,0,0,"2021",0,"American Eel"
"579","American Eel",2021,17,0,0,"2021",0,"American Eel"
"580","American Eel",2021,20,0,0,"2021",0,"American Eel"
"581","American Eel",2021,23,0,0,"2021",0,"American Eel"
"582","American Eel",2021,26,0,0,"2021",0,"American Eel"
"583","American Eel",2021,18,0,0,"2021",0,"American Eel"
"584","American Eel",2021,21,0,0,"2021",0,"American Eel"
"585","American Eel",2021,24,0,0,"2021",0,"American Eel"
"586","American Eel",2021,19,0,0,"2021",0,"American Eel"
"587","American Eel",2021,33,0,0,"2021",0,"American Eel"
"588","American Eel",2021,30,0,0,"2021",0,"American Eel"
"589","American Eel",2021,35,0,0,"2021",0,"American Eel"
"590","American Eel",2021,29,0,0,"2021",0,"American Eel"
"591","American Eel",2021,31,0,0,"2021",0,"American Eel"
"592","American Eel",2021,32,0,0,"2021",0,"American Eel"
"593","American Eel",2021,28,0,0,"2021",0,"American Eel"
"594","American Eel",2021,34,0,0,"2021",0,"American Eel"
"595","American Eel",2022,19,0,0,"2022",0,"American Eel"
"596","American Eel",2022,20,0,0,"2022",0,"American Eel"
"597","American Eel",2022,34,0,0,"2022",0,"American Eel"
"598","American Eel",2022,35,0,0,"2022",0,"American Eel"
"599","American Eel",2022,21,0,0,"2022",0,"American Eel"
"600","American Eel",2022,24,0,0,"2022",0,"American Eel"
"601","American Eel",2022,27,0,0,"2022",0,"American Eel"
"602","American Eel",2022,22,0,0,"2022",0,"American Eel"
"603","American Eel",2022,25,0,0,"2022",0,"American Eel"
"604","American Eel",2022,28,0,0,"2022",0,"American Eel"
"605","American Eel",2022,17,0,0,"2022",0,"American Eel"
"606","American Eel",2022,23,0,0,"2022",0,"American Eel"
"607","American Eel",2022,26,0,0,"2022",0,"American Eel"
"608","American Eel",2022,18,0,0,"2022",0,"American Eel"
"609","American Eel",2022,30,0,0,"2022",0,"American Eel"
"610","American Eel",2022,33,0,0,"2022",0,"American Eel"
"611","American Eel",2022,31,0,0,"2022",0,"American Eel"
"612","American Eel",2022,32,0,0,"2022",0,"American Eel"
"613","American Eel",2022,29,0,0,"2022",0,"American Eel"
"614","American Eel",2022,14,0,0,"2022",0,"American Eel"
"615","American Eel",2022,15,0,0,"2022",0,"American Eel"
"616","American Eel",2022,16,0,0,"2022",0,"American Eel"
"617","American Eel",2022,13,0,0,"2022",0,"American Eel"
"618","American Eel",2022,12,0,0,"2022",0,"American Eel"
"619","Atlantic Salmon",1997,12,0,0,"1997",0,"Atlantic Salmon"
"620","Atlantic Salmon",1997,13,0,0,"1997",0,"Atlantic Salmon"
"621","Atlantic Salmon",1997,14,0,0,"1997",0,"Atlantic Salmon"
"622","Atlantic Salmon",1997,15,0,0,"1997",0,"Atlantic Salmon"
"623","Atlantic Salmon",1997,16,0,0,"1997",0,"Atlantic Salmon"
"624","Atlantic Salmon",1997,17,0,0,"1997",0,"Atlantic Salmon"
"625","Atlantic Salmon",1997,18,0,0,"1997",0,"Atlantic Salmon"
"626","Atlantic Salmon",1997,19,0,0,"1997",0,"Atlantic Salmon"
"627","Atlantic Salmon",1997,20,0,0,"1997",0,"Atlantic Salmon"
"628","Atlantic Salmon",1997,21,0,0,"1997",0,"Atlantic Salmon"
"629","Atlantic Salmon",1997,22,0,0,"1997",0,"Atlantic Salmon"
"630","Atlantic Salmon",1997,23,0,0,"1997",0,"Atlantic Salmon"
"631","Atlantic Salmon",1997,24,0,0,"1997",0,"Atlantic Salmon"
"632","Atlantic Salmon",1997,25,0,0,"1997",0,"Atlantic Salmon"
"633","Atlantic Salmon",1997,26,0,0,"1997",0,"Atlantic Salmon"
"634","Atlantic Salmon",1997,27,0,0,"1997",0,"Atlantic Salmon"
"635","Atlantic Salmon",1997,28,0,0,"1997",0,"Atlantic Salmon"
"636","Atlantic Salmon",1997,29,0,0,"1997",0,"Atlantic Salmon"
"637","Atlantic Salmon",1997,30,0,0,"1997",0,"Atlantic Salmon"
"638","Atlantic Salmon",1997,31,0,0,"1997",0,"Atlantic Salmon"
"639","Atlantic Salmon",1997,32,0,0,"1997",0,"Atlantic Salmon"
"640","Atlantic Salmon",1997,33,0,0,"1997",0,"Atlantic Salmon"
"641","Atlantic Salmon",1997,34,0,0,"1997",0,"Atlantic Salmon"
"642","Atlantic Salmon",1997,35,0,0,"1997",0,"Atlantic Salmon"
"643","Atlantic Salmon",1998,10,0,0,"1998",0,"Atlantic Salmon"
"644","Atlantic Salmon",1998,12,0,0,"1998",0,"Atlantic Salmon"
"645","Atlantic Salmon",1998,13,0,0,"1998",0,"Atlantic Salmon"
"646","Atlantic Salmon",1998,14,0,0,"1998",0,"Atlantic Salmon"
"647","Atlantic Salmon",1998,15,0,0,"1998",0,"Atlantic Salmon"
"648","Atlantic Salmon",1998,16,0,0,"1998",0,"Atlantic Salmon"
"649","Atlantic Salmon",1998,17,0,0,"1998",0,"Atlantic Salmon"
"650","Atlantic Salmon",1998,18,0,0,"1998",0,"Atlantic Salmon"
"651","Atlantic Salmon",1998,19,0,0,"1998",0,"Atlantic Salmon"
"652","Atlantic Salmon",1998,20,0,0,"1998",0,"Atlantic Salmon"
"653","Atlantic Salmon",1998,21,0,0,"1998",0,"Atlantic Salmon"
"654","Atlantic Salmon",1998,22,0,0,"1998",0,"Atlantic Salmon"
"655","Atlantic Salmon",1998,23,0,0,"1998",0,"Atlantic Salmon"
"656","Atlantic Salmon",1998,24,0,0,"1998",0,"Atlantic Salmon"
"657","Atlantic Salmon",1998,25,0,0,"1998",0,"Atlantic Salmon"
"658","Atlantic Salmon",1998,26,0,0,"1998",0,"Atlantic Salmon"
"659","Atlantic Salmon",1998,27,0,0,"1998",0,"Atlantic Salmon"
"660","Atlantic Salmon",1998,28,0,0,"1998",0,"Atlantic Salmon"
"661","Atlantic Salmon",1998,29,0,0,"1998",0,"Atlantic Salmon"
"662","Atlantic Salmon",1998,30,0,0,"1998",0,"Atlantic Salmon"
"663","Atlantic Salmon",1998,31,0,0,"1998",0,"Atlantic Salmon"
"664","Atlantic Salmon",1998,32,0,0,"1998",0,"Atlantic Salmon"
"665","Atlantic Salmon",1998,33,0,0,"1998",0,"Atlantic Salmon"
"666","Atlantic Salmon",1998,34,0,0,"1998",0,"Atlantic Salmon"
"667","Atlantic Salmon",1998,35,0,0,"1998",0,"Atlantic Salmon"
"668","Atlantic Salmon",2000,9,0,0,"2000",0,"Atlantic Salmon"
"669","Atlantic Salmon",2000,10,0,0,"2000",0,"Atlantic Salmon"
"670","Atlantic Salmon",2000,11,0,0,"2000",0,"Atlantic Salmon"
"671","Atlantic Salmon",2000,12,0,0,"2000",0,"Atlantic Salmon"
"672","Atlantic Salmon",2000,13,0,0,"2000",0,"Atlantic Salmon"
"673","Atlantic Salmon",2000,14,0,0,"2000",0,"Atlantic Salmon"
"674","Atlantic Salmon",2000,15,0,0,"2000",0,"Atlantic Salmon"
"675","Atlantic Salmon",2000,16,0,0,"2000",0,"Atlantic Salmon"
"676","Atlantic Salmon",2000,17,0,0,"2000",0,"Atlantic Salmon"
"677","Atlantic Salmon",2000,18,0,0,"2000",0,"Atlantic Salmon"
"678","Atlantic Salmon",2000,19,0,0,"2000",0,"Atlantic Salmon"
"679","Atlantic Salmon",2000,20,0,0,"2000",0,"Atlantic Salmon"
"680","Atlantic Salmon",2000,21,0,0,"2000",0,"Atlantic Salmon"
"681","Atlantic Salmon",2000,22,0,0,"2000",0,"Atlantic Salmon"
"682","Atlantic Salmon",2000,23,0,0,"2000",0,"Atlantic Salmon"
"683","Atlantic Salmon",2000,24,0,0,"2000",0,"Atlantic Salmon"
"684","Atlantic Salmon",2000,25,0,0,"2000",0,"Atlantic Salmon"
"685","Atlantic Salmon",2000,26,0,0,"2000",0,"Atlantic Salmon"
"686","Atlantic Salmon",2000,27,0,0,"2000",0,"Atlantic Salmon"
"687","Atlantic Salmon",2000,28,0,0,"2000",0,"Atlantic Salmon"
"688","Atlantic Salmon",2000,29,0,0,"2000",0,"Atlantic Salmon"
"689","Atlantic Salmon",2000,30,0,0,"2000",0,"Atlantic Salmon"
"690","Atlantic Salmon",2000,31,0,0,"2000",0,"Atlantic Salmon"
"691","Atlantic Salmon",2000,32,0,0,"2000",0,"Atlantic Salmon"
"692","Atlantic Salmon",2000,33,0,0,"2000",0,"Atlantic Salmon"
"693","Atlantic Salmon",2000,34,0,0,"2000",0,"Atlantic Salmon"
"694","Atlantic Salmon",2000,35,0,0,"2000",0,"Atlantic Salmon"
"695","Atlantic Salmon",2001,11,0,0,"2001",0,"Atlantic Salmon"
"696","Atlantic Salmon",2001,12,0,0,"2001",0,"Atlantic Salmon"
"697","Atlantic Salmon",2001,13,0,0,"2001",0,"Atlantic Salmon"
"698","Atlantic Salmon",2001,14,0,0,"2001",0,"Atlantic Salmon"
"699","Atlantic Salmon",2001,15,0,0,"2001",0,"Atlantic Salmon"
"700","Atlantic Salmon",2001,16,0,0,"2001",0,"Atlantic Salmon"
"701","Atlantic Salmon",2001,17,0,0,"2001",0,"Atlantic Salmon"
"702","Atlantic Salmon",2001,18,0,0,"2001",0,"Atlantic Salmon"
"703","Atlantic Salmon",2001,19,0,0,"2001",0,"Atlantic Salmon"
"704","Atlantic Salmon",2001,20,0,0,"2001",0,"Atlantic Salmon"
"705","Atlantic Salmon",2001,21,0,0,"2001",0,"Atlantic Salmon"
"706","Atlantic Salmon",2001,22,0,0,"2001",0,"Atlantic Salmon"
"707","Atlantic Salmon",2001,23,0,0,"2001",0,"Atlantic Salmon"
"708","Atlantic Salmon",2001,24,0,0,"2001",0,"Atlantic Salmon"
"709","Atlantic Salmon",2001,25,0,0,"2001",0,"Atlantic Salmon"
"710","Atlantic Salmon",2001,26,0,0,"2001",0,"Atlantic Salmon"
"711","Atlantic Salmon",2001,27,0,0,"2001",0,"Atlantic Salmon"
"712","Atlantic Salmon",2001,28,0,0,"2001",0,"Atlantic Salmon"
"713","Atlantic Salmon",2001,29,0,0,"2001",0,"Atlantic Salmon"
"714","Atlantic Salmon",2001,30,0,0,"2001",0,"Atlantic Salmon"
"715","Atlantic Salmon",2001,31,0,0,"2001",0,"Atlantic Salmon"
"716","Atlantic Salmon",2001,32,0,0,"2001",0,"Atlantic Salmon"
"717","Atlantic Salmon",2001,33,0,0,"2001",0,"Atlantic Salmon"
"718","Atlantic Salmon",2001,34,0,0,"2001",0,"Atlantic Salmon"
"719","Atlantic Salmon",2001,35,0,0,"2001",0,"Atlantic Salmon"
"720","Atlantic Salmon",2002,16,0,0,"2002",0,"Atlantic Salmon"
"721","Atlantic Salmon",2002,17,0,0,"2002",0,"Atlantic Salmon"
"722","Atlantic Salmon",2002,18,0,0,"2002",0,"Atlantic Salmon"
"723","Atlantic Salmon",2002,19,0,0,"2002",0,"Atlantic Salmon"
"724","Atlantic Salmon",2002,20,0,0,"2002",0,"Atlantic Salmon"
"725","Atlantic Salmon",2002,21,0,0,"2002",0,"Atlantic Salmon"
"726","Atlantic Salmon",2002,22,0,0,"2002",0,"Atlantic Salmon"
"727","Atlantic Salmon",2002,23,0,0,"2002",0,"Atlantic Salmon"
"728","Atlantic Salmon",2002,24,0,0,"2002",0,"Atlantic Salmon"
"729","Atlantic Salmon",2002,25,0,0,"2002",0,"Atlantic Salmon"
"730","Atlantic Salmon",2002,26,0,0,"2002",0,"Atlantic Salmon"
"731","Atlantic Salmon",2002,27,0,0,"2002",0,"Atlantic Salmon"
"732","Atlantic Salmon",2002,28,0,0,"2002",0,"Atlantic Salmon"
"733","Atlantic Salmon",2002,29,0,0,"2002",0,"Atlantic Salmon"
"734","Atlantic Salmon",2002,30,0,0,"2002",0,"Atlantic Salmon"
"735","Atlantic Salmon",2002,31,0,0,"2002",0,"Atlantic Salmon"
"736","Atlantic Salmon",2002,32,0,0,"2002",0,"Atlantic Salmon"
"737","Atlantic Salmon",2002,33,0,0,"2002",0,"Atlantic Salmon"
"738","Atlantic Salmon",2002,34,0,0,"2002",0,"Atlantic Salmon"
"739","Atlantic Salmon",2002,35,0,0,"2002",0,"Atlantic Salmon"
"740","Atlantic Salmon",2002,10,0,0,"2002",0,"Atlantic Salmon"
"741","Atlantic Salmon",2002,11,0,0,"2002",0,"Atlantic Salmon"
"742","Atlantic Salmon",2002,12,0,0,"2002",0,"Atlantic Salmon"
"743","Atlantic Salmon",2002,13,0,0,"2002",0,"Atlantic Salmon"
"744","Atlantic Salmon",2002,14,0,0,"2002",0,"Atlantic Salmon"
"745","Atlantic Salmon",2002,15,0,0,"2002",0,"Atlantic Salmon"
"746","Atlantic Salmon",2003,33,0,0,"2003",0,"Atlantic Salmon"
"747","Atlantic Salmon",2003,34,0,0,"2003",0,"Atlantic Salmon"
"748","Atlantic Salmon",2003,35,0,0,"2003",0,"Atlantic Salmon"
"749","Atlantic Salmon",2003,12,0,0,"2003",0,"Atlantic Salmon"
"750","Atlantic Salmon",2003,13,0,0,"2003",0,"Atlantic Salmon"
"751","Atlantic Salmon",2003,14,0,0,"2003",0,"Atlantic Salmon"
"752","Atlantic Salmon",2003,15,0,0,"2003",0,"Atlantic Salmon"
"753","Atlantic Salmon",2003,16,0,0,"2003",0,"Atlantic Salmon"
"754","Atlantic Salmon",2003,17,0,0,"2003",0,"Atlantic Salmon"
"755","Atlantic Salmon",2003,18,0,0,"2003",0,"Atlantic Salmon"
"756","Atlantic Salmon",2003,19,0,0,"2003",0,"Atlantic Salmon"
"757","Atlantic Salmon",2003,20,0,0,"2003",0,"Atlantic Salmon"
"758","Atlantic Salmon",2003,21,0,0,"2003",0,"Atlantic Salmon"
"759","Atlantic Salmon",2003,22,0,0,"2003",0,"Atlantic Salmon"
"760","Atlantic Salmon",2003,23,0,0,"2003",0,"Atlantic Salmon"
"761","Atlantic Salmon",2003,24,0,0,"2003",0,"Atlantic Salmon"
"762","Atlantic Salmon",2003,25,0,0,"2003",0,"Atlantic Salmon"
"763","Atlantic Salmon",2003,26,0,0,"2003",0,"Atlantic Salmon"
"764","Atlantic Salmon",2003,27,0,0,"2003",0,"Atlantic Salmon"
"765","Atlantic Salmon",2003,28,0,0,"2003",0,"Atlantic Salmon"
"766","Atlantic Salmon",2003,29,0,0,"2003",0,"Atlantic Salmon"
"767","Atlantic Salmon",2003,30,0,0,"2003",0,"Atlantic Salmon"
"768","Atlantic Salmon",2003,31,0,0,"2003",0,"Atlantic Salmon"
"769","Atlantic Salmon",2003,32,0,0,"2003",0,"Atlantic Salmon"
"770","Atlantic Salmon",2004,12,0,0,"2004",0,"Atlantic Salmon"
"771","Atlantic Salmon",2004,13,0,0,"2004",0,"Atlantic Salmon"
"772","Atlantic Salmon",2004,14,0,0,"2004",0,"Atlantic Salmon"
"773","Atlantic Salmon",2004,15,0,0,"2004",0,"Atlantic Salmon"
"774","Atlantic Salmon",2004,16,0,0,"2004",0,"Atlantic Salmon"
